"id","radreply_dim","radaact_dim","ApplicationUser_dim","DeviceOwnership_dim","Vlan_dim"
15642,2438,32312,"9e463859-161b-4d68-9939-902f4037764f",384201788,"Vlan4"
15643,2438,32313,"9e463859-161b-4d68-9939-902f4037764f",384201788,"Vlan4"
15644,2438,32314,"9e463859-161b-4d68-9939-902f4037764f",384201788,"Vlan4"
15645,2438,32315,"9e463859-161b-4d68-9939-902f4037764f",384201788,"Vlan4"
15646,2438,32316,"9e463859-161b-4d68-9939-902f4037764f",384201788,"Vlan4"
15647,2461,16737,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15648,2461,16738,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15649,2461,16739,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15650,2461,16740,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15651,2461,16741,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15652,2461,16742,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15653,2461,16743,"7b833308-703c-44ce-8537-41c423b4b772",387883894,"Vlan4"
15654,2482,11015,"217fbc28-f4e4-4332-bfe7-f9b28a49387d",390745949,"Vlan4"
15655,2482,11016,"217fbc28-f4e4-4332-bfe7-f9b28a49387d",390745949,"Vlan4"
15656,2482,11017,"217fbc28-f4e4-4332-bfe7-f9b28a49387d",390745949,"Vlan4"
15657,2482,11018,"217fbc28-f4e4-4332-bfe7-f9b28a49387d",390745949,"Vlan4"
15658,2482,11019,"217fbc28-f4e4-4332-bfe7-f9b28a49387d",390745949,"Vlan4"
15659,2482,11020,"217fbc28-f4e4-4332-bfe7-f9b28a49387d",390745949,"Vlan4"
15660,2488,12136,"17ed00f4-4cc1-45a2-8309-1ebc110940d4",391053997,"Vlan4"
15661,2488,12137,"17ed00f4-4cc1-45a2-8309-1ebc110940d4",391053997,"Vlan4"
15662,2488,12138,"17ed00f4-4cc1-45a2-8309-1ebc110940d4",391053997,"Vlan4"
15663,2488,12139,"17ed00f4-4cc1-45a2-8309-1ebc110940d4",391053997,"Vlan4"
15664,2488,12140,"17ed00f4-4cc1-45a2-8309-1ebc110940d4",391053997,"Vlan4"
15665,2488,12141,"17ed00f4-4cc1-45a2-8309-1ebc110940d4",391053997,"Vlan4"
15666,2516,25508,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15667,2516,25509,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15668,2516,25510,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15669,2516,25511,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15670,2516,25512,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15671,2516,25513,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15672,2516,25514,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15673,2516,25515,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15674,2516,25516,"e3519cc3-740d-4548-8635-ebd4c3023264",395559568,"Vlan4"
15675,2529,13602,"73b213cc-7519-4f26-9f61-d921d382caea",396876948,"Vlan4"
15676,2529,13603,"73b213cc-7519-4f26-9f61-d921d382caea",396876948,"Vlan4"
15677,2529,13604,"73b213cc-7519-4f26-9f61-d921d382caea",396876948,"Vlan4"
15678,2529,13605,"73b213cc-7519-4f26-9f61-d921d382caea",396876948,"Vlan4"
15679,2535,26118,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15680,2535,26119,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15681,2535,26120,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15682,2535,26121,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15683,2535,26122,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15684,2535,26123,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15685,2535,26124,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15686,2535,26125,"d54e830a-66d9-4f1b-888c-6f2868cda4ec",398048993,"Vlan4"
15687,2540,27650,"d02ab91f-12ec-4fd1-8796-03c7abf7f1aa",399341973,"Vlan4"
15688,2540,27651,"d02ab91f-12ec-4fd1-8796-03c7abf7f1aa",399341973,"Vlan4"
15689,2548,35156,"7cc6b64b-ac66-46d1-89de-c2790cfaf836",400047291,"Vlan4"
15690,2548,35157,"7cc6b64b-ac66-46d1-89de-c2790cfaf836",400047291,"Vlan4"
15691,2548,35158,"7cc6b64b-ac66-46d1-89de-c2790cfaf836",400047291,"Vlan4"
15692,2561,10393,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15693,2561,10394,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15694,2561,10395,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15695,2561,10396,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15696,2561,10397,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15697,2561,10398,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15698,2561,10399,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15699,2561,10400,"d049cf79-9ccd-4a55-b1a4-42d19a6f2df9",401889011,"Vlan4"
15700,2569,33179,"3366fe89-3655-4008-b48d-992b45069592",402638474,"Vlan4"
15701,2569,33180,"3366fe89-3655-4008-b48d-992b45069592",402638474,"Vlan4"
15702,2571,5202,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15703,2571,5203,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15704,2571,5204,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15705,2571,5205,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15706,2571,5206,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15707,2571,5207,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15708,2571,5208,"7f487e26-be0b-4b57-a6d4-079e4f53ec1d",402664744,"Vlan4"
15709,2581,11879,"18c51ac5-aad0-4512-9e15-ef706a740bc6",404628008,"Vlan4"
15710,2581,11880,"18c51ac5-aad0-4512-9e15-ef706a740bc6",404628008,"Vlan4"
15711,2581,11881,"18c51ac5-aad0-4512-9e15-ef706a740bc6",404628008,"Vlan4"
15712,2618,29916,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15713,2618,29917,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15714,2618,29918,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15715,2618,29919,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15716,2618,29920,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15717,2618,29921,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15718,2618,29922,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15719,2618,29923,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15720,2618,29924,"b6f7e803-4fff-415a-b6fb-76154f588a3d",410049795,"Vlan4"
15721,2619,34235,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15722,2619,34236,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15723,2619,34237,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15724,2619,34238,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15725,2619,34239,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15726,2619,34240,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15727,2619,34241,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15728,2619,34242,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15729,2619,34243,"5e61670c-f542-494f-83ae-117e23aed54b",410072117,"Vlan4"
15730,2623,12268,"c679612c-3cb0-4ed7-b5da-06ddb9922295",410709592,"Vlan4"
15731,2623,12269,"c679612c-3cb0-4ed7-b5da-06ddb9922295",410709592,"Vlan4"
15732,2623,12270,"c679612c-3cb0-4ed7-b5da-06ddb9922295",410709592,"Vlan4"
15733,2623,12271,"c679612c-3cb0-4ed7-b5da-06ddb9922295",410709592,"Vlan4"
15734,2624,3818,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15735,2624,3819,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15736,2624,3820,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15737,2624,3821,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15738,2624,3822,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15739,2624,3823,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15740,2624,3824,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15741,2624,3825,"1556bb8f-df63-4c30-b59d-58730408a2de",410770497,"Vlan4"
15742,2640,17534,"efea9e0c-3159-4a67-81fe-f59b713e920b",413533696,"Vlan4"
15743,2640,17535,"efea9e0c-3159-4a67-81fe-f59b713e920b",413533696,"Vlan4"
15744,2645,34865,"64dacc04-bbd2-45a2-90b1-8b4caf9eb38b",413884719,"Vlan4"
15745,2645,34866,"64dacc04-bbd2-45a2-90b1-8b4caf9eb38b",413884719,"Vlan4"
15746,2645,34867,"64dacc04-bbd2-45a2-90b1-8b4caf9eb38b",413884719,"Vlan4"
15747,2645,34868,"64dacc04-bbd2-45a2-90b1-8b4caf9eb38b",413884719,"Vlan4"
15748,2645,34869,"64dacc04-bbd2-45a2-90b1-8b4caf9eb38b",413884719,"Vlan4"
15749,2651,34220,"5e61670c-f542-494f-83ae-117e23aed54b",415147957,"Vlan4"
15750,2651,34221,"5e61670c-f542-494f-83ae-117e23aed54b",415147957,"Vlan4"
15751,2651,34222,"5e61670c-f542-494f-83ae-117e23aed54b",415147957,"Vlan4"
15752,2651,34223,"5e61670c-f542-494f-83ae-117e23aed54b",415147957,"Vlan4"
15753,2651,34224,"5e61670c-f542-494f-83ae-117e23aed54b",415147957,"Vlan4"
15754,2657,9717,"3c30381f-5d50-4ed6-8f44-0ef17feb233e",416507440,"Vlan4"
15755,2661,30778,"055b60e6-a6c0-4953-ac90-b0f3e1abcd12",417139895,"Vlan4"
15756,2665,14604,"4163ae4d-cfff-4d89-97c7-209616a71091",418084191,"Vlan4"
15757,2665,14605,"4163ae4d-cfff-4d89-97c7-209616a71091",418084191,"Vlan4"
15758,2665,14606,"4163ae4d-cfff-4d89-97c7-209616a71091",418084191,"Vlan4"
15759,2665,14607,"4163ae4d-cfff-4d89-97c7-209616a71091",418084191,"Vlan4"
15760,2668,15926,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15761,2668,15927,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15762,2668,15928,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15763,2668,15929,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15764,2668,15930,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15765,2668,15931,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15766,2668,15932,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15767,2668,15933,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15768,2668,15934,"c44381c9-94d4-4dfb-8593-2ecf10376bd0",418730146,"Vlan4"
15769,2671,24262,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15770,2671,24263,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15771,2671,24264,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15772,2671,24265,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15773,2671,24266,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15774,2671,24267,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15775,2671,24268,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15776,2671,24269,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15777,2671,24270,"1e38a8e4-c42e-4f0c-97e2-2122872db0b4",419932773,"Vlan4"
15778,2692,34306,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15779,2692,34307,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15780,2692,34308,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15781,2692,34309,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15782,2692,34310,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15783,2692,34311,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15784,2692,34312,"613dab60-f851-4409-b957-f379120337db",423538513,"Vlan4"
15785,2697,22894,"c3498c79-ce45-4723-8582-b762650dbccb",424272058,"Vlan4"
15786,2700,7135,"3c9fe3d8-4c61-4ffa-b912-5344f4c01773",424932020,"Vlan4"
15787,2700,7136,"3c9fe3d8-4c61-4ffa-b912-5344f4c01773",424932020,"Vlan4"
15788,2700,7137,"3c9fe3d8-4c61-4ffa-b912-5344f4c01773",424932020,"Vlan4"
15789,2700,7138,"3c9fe3d8-4c61-4ffa-b912-5344f4c01773",424932020,"Vlan4"
15790,2703,14257,"713733bd-7620-4164-8e66-1ff40bbbc504",425758518,"Vlan4"
15791,2703,14258,"713733bd-7620-4164-8e66-1ff40bbbc504",425758518,"Vlan4"
15792,2718,26909,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15793,2718,26910,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15794,2718,26911,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15795,2718,26912,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15796,2718,26913,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15797,2718,26914,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15798,2718,26915,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15799,2718,26916,"79a23a64-e136-4142-a24e-60fdc787f865",428009662,"Vlan4"
15800,2723,4156,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15801,2723,4157,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15802,2723,4158,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15803,2723,4159,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15804,2723,4160,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15805,2723,4161,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15806,2723,4162,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15807,2723,4163,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15808,2723,4164,"96222808-ccc9-4d97-8fa9-5f31a0ff73d8",428457717,"Vlan4"
15809,2733,9587,"d6cdb66d-e0c9-48fe-bc75-bf367cbf82b9",429652694,"Vlan4"
15810,2733,9588,"d6cdb66d-e0c9-48fe-bc75-bf367cbf82b9",429652694,"Vlan4"
15811,2733,9589,"d6cdb66d-e0c9-48fe-bc75-bf367cbf82b9",429652694,"Vlan4"
15812,2733,9590,"d6cdb66d-e0c9-48fe-bc75-bf367cbf82b9",429652694,"Vlan4"
15813,2748,935,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15814,2748,936,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15815,2748,937,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15816,2748,938,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15817,2748,939,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15818,2748,940,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15819,2748,941,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15820,2748,942,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15821,2748,943,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15822,2748,944,"933edf1d-5688-4de8-9ef9-d0884fbb15e4",432332361,"Vlan4"
15823,2760,10482,"6559b744-3c92-498d-bf68-87a46bba3607",434229647,"Vlan4"
15824,2760,10483,"6559b744-3c92-498d-bf68-87a46bba3607",434229647,"Vlan4"
15825,2760,10484,"6559b744-3c92-498d-bf68-87a46bba3607",434229647,"Vlan4"
15826,2760,10485,"6559b744-3c92-498d-bf68-87a46bba3607",434229647,"Vlan4"
15827,2760,10486,"6559b744-3c92-498d-bf68-87a46bba3607",434229647,"Vlan4"
15828,2760,10487,"6559b744-3c92-498d-bf68-87a46bba3607",434229647,"Vlan4"
15829,2775,18634,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15830,2775,18635,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15831,2775,18636,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15832,2775,18637,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15833,2775,18638,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15834,2775,18639,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15835,2775,18640,"7f2ad5ef-1086-410a-9708-2db6fb124fcb",436634187,"Vlan4"
15836,2792,3006,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15837,2792,3007,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15838,2792,3008,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15839,2792,3009,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15840,2792,3010,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15841,2792,3011,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15842,2792,3012,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15843,2792,3013,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15844,2792,3014,"237392fa-a280-4f3a-95f7-2abb0bf8ffb8",439283447,"Vlan4"
15845,2801,8617,"f5e00bcd-40e4-4e73-85f2-5e555fed8062",441040331,"Vlan4"
15846,2801,8618,"f5e00bcd-40e4-4e73-85f2-5e555fed8062",441040331,"Vlan4"
15847,2801,8619,"f5e00bcd-40e4-4e73-85f2-5e555fed8062",441040331,"Vlan4"
15848,2801,8620,"f5e00bcd-40e4-4e73-85f2-5e555fed8062",441040331,"Vlan4"
15849,2801,8621,"f5e00bcd-40e4-4e73-85f2-5e555fed8062",441040331,"Vlan4"
15850,2813,28028,"89755d44-fde6-4d18-b780-e0b870533e5c",442666465,"Vlan4"
15851,2813,28029,"89755d44-fde6-4d18-b780-e0b870533e5c",442666465,"Vlan4"
15852,2826,30824,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15853,2826,30825,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15854,2826,30826,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15855,2826,30827,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15856,2826,30828,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15857,2826,30829,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15858,2826,30830,"4fc5a741-4562-4b34-82af-7c7401d3c25b",444561142,"Vlan4"
15859,2831,25834,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15860,2831,25835,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15861,2831,25836,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15862,2831,25837,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15863,2831,25838,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15864,2831,25839,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15865,2831,25840,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15866,2831,25841,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15867,2831,25842,"96f2c830-fbc8-497f-8485-97faec35110c",445459869,"Vlan4"
15868,2832,26182,"c9c183da-0c66-4dc8-8baf-14bd3944e8a2",445489129,"Vlan4"
15869,2832,26183,"c9c183da-0c66-4dc8-8baf-14bd3944e8a2",445489129,"Vlan4"
15870,2832,26184,"c9c183da-0c66-4dc8-8baf-14bd3944e8a2",445489129,"Vlan4"
15871,2835,19084,"3c4576c9-885d-4185-9fdf-6b2842dd40d9",445835965,"Vlan4"
15872,2835,19085,"3c4576c9-885d-4185-9fdf-6b2842dd40d9",445835965,"Vlan4"
15873,2846,18909,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15874,2846,18910,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15875,2846,18911,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15876,2846,18912,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15877,2846,18913,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15878,2846,18914,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15879,2846,18915,"c85d4fac-c9a9-4b2d-8565-8332bf974ce0",447623108,"Vlan4"
15880,2856,32008,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15881,2856,32009,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15882,2856,32010,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15883,2856,32011,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15884,2856,32012,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15885,2856,32013,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15886,2856,32014,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15887,2856,32015,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15888,2856,32016,"10056f00-a330-4892-bdc0-2edfab5217d6",448830736,"Vlan4"
15889,2864,11493,"24e2ae90-0991-4881-a79c-11855b56ce8a",450342444,"Vlan4"
15890,2867,18840,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15891,2867,18841,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15892,2867,18842,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15893,2867,18843,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15894,2867,18844,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15895,2867,18845,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15896,2867,18846,"6e49badf-7b4a-4e07-b9c8-1eb8c95a3d18",450776548,"Vlan4"
15897,2870,8323,"86ed7c78-c4f8-4c81-82e9-d11bbb5a757d",451395349,"Vlan4"
15898,2870,8324,"86ed7c78-c4f8-4c81-82e9-d11bbb5a757d",451395349,"Vlan4"
15899,2870,8325,"86ed7c78-c4f8-4c81-82e9-d11bbb5a757d",451395349,"Vlan4"
15900,2870,8326,"86ed7c78-c4f8-4c81-82e9-d11bbb5a757d",451395349,"Vlan4"
15901,2870,8327,"86ed7c78-c4f8-4c81-82e9-d11bbb5a757d",451395349,"Vlan4"
15902,2875,25458,"41a31f30-9809-431e-add0-e93f9e2f1af7",452269510,"Vlan4"
15903,2875,25459,"41a31f30-9809-431e-add0-e93f9e2f1af7",452269510,"Vlan4"
15904,2884,20244,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15905,2884,20245,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15906,2884,20246,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15907,2884,20247,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15908,2884,20248,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15909,2884,20249,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15910,2884,20250,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15911,2884,20251,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15912,2884,20252,"0762941c-0a49-46ed-8c27-15dba0f53628",453579471,"Vlan4"
15913,2886,29879,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15914,2886,29880,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15915,2886,29881,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15916,2886,29882,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15917,2886,29883,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15918,2886,29884,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15919,2886,29885,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15920,2886,29886,"64cdaf4d-f60c-4d30-a147-e1e491bca4e0",453621524,"Vlan4"
15921,2891,16016,"1af57927-83b2-4bb1-ad6c-6d73fa4696f6",454417437,"Vlan4"
15922,2891,16017,"1af57927-83b2-4bb1-ad6c-6d73fa4696f6",454417437,"Vlan4"
15923,2891,16018,"1af57927-83b2-4bb1-ad6c-6d73fa4696f6",454417437,"Vlan4"
15924,2891,16019,"1af57927-83b2-4bb1-ad6c-6d73fa4696f6",454417437,"Vlan4"
15925,2891,16020,"1af57927-83b2-4bb1-ad6c-6d73fa4696f6",454417437,"Vlan4"
15926,2891,16021,"1af57927-83b2-4bb1-ad6c-6d73fa4696f6",454417437,"Vlan4"
